baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	control.3	control.4	control.5	control.6	Expected.1	Expected.2	Expected	Essentiality	Uncertainty
20.7277977153893	-0.860582456716306	0.715685772502839	-1.2024585226932	0.229185926843737	0.515575622644831	PA0032a	2	2	2	1	1	6	1.22	Unchanged	0.0109859117344099
19.6108913934156	-1.19748958190335	0.748702490646299	-1.59941979205872	0.109727357453497	0.339788308537207	PA0033	4	5	5	5	3	7	1.34	Unchanged	0.0205180898277916
32.9455932769853	0.117843895068329	0.701764658991082	0.167925092206483	0.866642209702151	0.949073912594262	PA0034	7	5	6	26	32	8	1.95	Unchanged	0
39.6624718674993	-0.985327355819512	0.543936432368859	-1.81147519670338	0.0700673251103887	0.257871869582311	PA0035	6	7	7	16	16	15	2.88	Unchanged	0.0135499560669854
58.8603140871866	0.0363079012547281	0.459708748181452	0.078980226933591	0.937048350547216	0.980603288933584	PA0036	21	21	17	27	27	25	3.86	Unchanged	0
44.3549886882517	-0.088293843977313	0.524305926989865	-0.168401384444048	0.866267519030073	0.94906679481475	PA0037	20	20	13	21	23	24	3.23	Unchanged	0.00534998145474197
13.1180827737008	-0.458051442664301	0.821805617767298	-0.557372002285341	0.577273290403868	0.80978842288923	PA0038	2	2	3	1	3	9	0.79	Unchanged	0.00666138284522777
13.2849452585006	0.558633466436912	0.76883740103926	0.72659507157403	0.467474048240584	0.737272598487205	PA0039	3	2	0	5	5	5	0.91	Unchanged	0
82.9853769989925	-0.358641546320375	0.4027725054935	-0.890432046450009	0.373233941261577	0.664609613915261	PA0040	35	43	33	56	67	49	5.7	Unchanged	0.00613914829347995
495.471241302016	-0.299888594739726	0.173375819958338	-1.72970253182819	0.0836834361284461	0.287965685100083	PA0041	175	197	122	261	279	261	36.48	Unchanged	0.00589601424307296
39.2325179549943	1.34055768049	0.558767367659148	2.3991338042986	0.0164339082900541	0.088792846933572	PA0041a	23	24	18	27	31	36	2.59	Unchanged	0
23.7770466292876	0.938838127971978	0.745003798229697	1.26017898190973	0.207604803172302	0.486715982479415	PA0042	7	7	6	13	9	15	1.31	Unchanged	0
62.9766471157425	0.531340051660213	0.440037109215017	1.20748918791888	0.227243806464983	0.514376256385068	PA0043	23	24	25	49	45	51	4.64	Unchanged	0
63.2202106113052	-0.180267254321426	0.42689706361209	-0.422273352728493	0.672825505931734	0.867381651066176	PA0044	23	25	20	25	24	36	4.61	Unchanged	0.00552913608876437
33.4293721019237	-0.102615150153557	0.530859445517812	-0.193300036422003	0.846723997805493	0.941587049983788	PA0045	14	13	8	19	21	14	2.57	Unchanged	0.00537243417527578
18.1641022821542	0.216428335266783	0.743182172921191	0.291218416093162	0.770884278674515	0.913624984097962	PA0046	8	7	7	9	8	6	1.3	Unchanged	0
22.7778442367831	-0.177016038248748	0.665452295308821	-0.266008607223451	0.790232580172933	0.920926274918174	PA0047	5	3	6	8	9	8	1.72	Unchanged	0.00552135447213098
19.9238026739742	-1.51470373962967	0.800792428809209	-1.8915060696591	0.0585568215189627	0.228035353268174	PA0048	3	3	4	11	12	6	1.15	Unchanged	0.0434450224228566
86.34303685128	-0.140477369218448	0.379416821909995	-0.370245495471922	0.711199580857066	0.885326849113889	PA0049	31	32	23	37	44	42	6.07	Unchanged	0.00544133797969726
8.09637695152116	-1.79943279184778	0.829148320213799	-2.17021822028632	0.0299903184266426	0.140620708912782	PA0050	1	1	1	0	0	1	0.61	Unchanged	0.0952317204729944
83.5253751447736	0.605887793079083	0.373551331065835	1.62196662865672	0.104810493694595	0.332496151862299	PA0051	33	31	28	58	58	48	6.29	Unchanged	0
22.6965956821251	-1.41317029783042	0.674060297848576	-2.09650427764532	0.0360374808562878	0.160195388522635	PA0052	2	4	3	6	8	4	1.58	Unchanged	0.0336283708251731
28.9316911714443	-1.26328175448092	0.625747095536776	-2.01883758389202	0.0435041032917265	0.183402300324931	PA0054	9	8	7	15	12	6	1.86	Unchanged	0.023677050670357
31.0750003605202	-0.145452724883221	0.618362864573423	-0.23522228325202	0.814036211611501	0.930016153448994	PA0055	6	6	4	17	20	8	1.92	Unchanged	0.00545144077383064
40.5253555893409	-0.464979787362412	0.554781547767516	-0.838131313547695	0.401956958027752	0.687348876689919	PA0056	11	13	10	21	22	16	2.76	Unchanged	0.00670355638515174
50.3469000104865	0.365577707677684	0.593331413794772	0.616144197286904	0.537799354184125	0.78434361621241	PA0057	19	22	15	24	27	38	2.99	Unchanged	0
32.7332771748021	-0.947068928655698	0.620341911888543	-1.52668860592134	0.126838462034961	0.369620386257996	PA0058	8	8	6	14	16	9	2.44	Unchanged	0.0126711395147061
26.3812588203589	-0.785955870391618	0.690836353023674	-1.13768748119815	0.255251002677301	0.548394716669841	PA0059	5	6	4	10	8	11	1.57	Unchanged	0.009810164332414
14.6154574376884	0.00668685448341698	0.852543234994472	0.00784341979261654	0.993741920609017	0.997643241625021	PA0060	3	3	3	1	1	4	0.78	Unchanged	0
24.3052706404592	-0.540982069980626	0.637661360889088	-0.848384586493271	0.39622382382182	0.684711213260765	PA0061	11	10	11	11	14	6	1.65	Unchanged	0.00722232139518908
21.4003653116992	-0.400930011468722	0.728527417184912	-0.550329338349334	0.582093504911625	0.811503038251084	PA0062	3	4	4	8	11	12	1.37	Unchanged	0.00634316826613157
52.6687366418558	-0.503835914672653	0.491377176356905	-1.02535473545621	0.305195837796717	0.602923070235451	PA0063	14	12	10	13	18	20	3.7	Unchanged	0.00695548776706834
52.4122050218792	0.137748158999217	0.480409160400524	0.286730916796788	0.774318362925212	0.914998813477923	PA0064	22	22	18	31	28	19	3.54	Unchanged	0
35.8080398790819	-0.862967794216114	0.595287948978536	-1.44966447867271	0.147152105838356	0.401369475565252	PA0065	5	4	4	17	17	13	2.37	Unchanged	0.0110274118052387
22.6206133200689	-0.0124205057705572	0.629760253682987	-0.0197225939520939	0.984264666916765	0.995181056858932	PA0066	8	9	9	9	10	10	1.88	Unchanged	0.00526297706676282
105.724620713083	0.0498312588104976	0.330999389515478	0.15054788736451	0.880332372560978	0.956344661811213	PA0067	37	37	27	38	37	47	7.53	Unchanged	0
17.256876932027	-0.89758296463782	0.858310724992895	-1.04575527079107	0.295674037265547	0.593052906298261	PA0068	3	1	3	5	6	4	0.98	Unchanged	0.0116599365626734
46.5624322098718	-0.974100850869773	0.480945203311797	-2.0253884312851	0.0428274944283831	0.181665672399877	PA0069	12	13	10	11	15	16	3.48	Unchanged	0.013282637894154
50.5361237479404	-0.251713939181068	0.532045852681001	-0.473105725592392	0.63613775211619	0.846736628758412	PA0070	14	14	12	16	21	29	3.27	Unchanged	0.00572873102775684
74.7174605237684	-0.693068736125244	0.384960520389993	-1.80036315262436	0.0718033150501465	0.261711086254429	PA0071	18	21	17	17	12	26	5.79	Unchanged	0.00863201604015051
56.3790531012965	-1.15515076004325	0.493523425978618	-2.34061991637515	0.0192517548614155	0.100242517588325	PA0072	14	15	11	13	12	11	4.05	Unchanged	0.018779122351226
39.0418902647723	-1.66072583736834	0.624571842307134	-2.65898288215125	0.00783769450517073	0.0495852322448856	PA0073	1	2	2	11	11	8	2.65	Unchanged	0.064281458415822
145.086962813941	-0.585767723163491	0.291718967504791	-2.00798641299823	0.0446447355060855	0.187314198051262	PA0074	35	45	29	53	62	54	10.22	Unchanged	0.00758103172961666
33.8341416820205	0.0108957880706165	0.567715682984769	0.019192332354343	0.984687674372459	0.995246847907169	PA0075	9	13	8	11	11	23	2.39	Unchanged	0
33.7126591417403	-0.624970371157366	0.649794733953027	-0.961796608223274	0.33615178215383	0.634241163089764	PA0076	9	11	5	8	7	10	2.29	Unchanged	0.00793151903714728
152.988352567394	-0.157519969025575	0.322360280151005	-0.488645713273942	0.625092543378868	0.840802076064679	PA0077	38	47	34	81	79	54	10.92	Unchanged	0.00547697488858512
61.2053569073564	-0.837431271800564	0.492062673805155	-1.70187928567036	0.0887779996196185	0.299027532334766	PA0078	14	14	11	19	24	13	4.74	Unchanged	0.0105963409810078
67.6102329702831	-0.696176946168835	0.452556148641883	-1.53832170495983	0.123969975284328	0.366311128852262	PA0079	14	16	9	22	25	13	4.43	Unchanged	0.00866703088810927
21.7501818962081	-0.598117926061669	0.713890799390654	-0.83782831572027	0.40212713334722	0.687348876689919	PA0080	6	6	5	3	2	6	1.47	Unchanged	0.00768760323109507
71.1787007176948	-0.935784949402459	0.402544396642336	-2.32467513448936	0.0200893378539396	0.10325028447852	PA0081	13	22	14	29	32	12	5.07	Unchanged	0.0124286944843819
43.7666950289299	-0.512023228916938	0.543724114481832	-0.941696745241647	0.346347921893239	0.642155114770724	PA0082	14	14	11	14	11	16	3.29	Unchanged	0.00701204116142651
22.9482421768256	-0.050715410789895	0.610562880460277	-0.0830633705600687	0.933801151218771	0.980018713609103	PA0083	7	5	6	10	7	1	1.92	Unchanged	0.00530025234521037
66.9655200359372	-0.350420669790814	0.420254024919487	-0.833830609612716	0.404376443847287	0.688951410611141	PA0084	12	13	10	16	20	25	4.96	Unchanged	0.00610239339589913
21.4719705187201	1.36198684624372	0.643289818439395	2.1172212076166	0.0342410783217029	0.153880381270601	PA0085	8	9	7	23	20	17	1.65	Unchanged	0
37.4207590180768	0.0574829270725151	0.560804568163316	0.102500818174104	0.918359163462132	0.973936928117718	PA0086	8	8	7	14	8	20	2.81	Unchanged	0
17.4560215794311	-0.476520062468765	0.661158204591838	-0.720735308371378	0.471072384203151	0.739382875685499	PA0087	8	7	8	11	9	4	1.58	Unchanged	0.00677561324262654
87.3368450113562	-0.404170347208597	0.396198794478275	-1.02012008325472	0.307671513080101	0.605755196240242	PA0088	22	21	21	37	37	23	6.37	Unchanged	0.00635986961448032
53.0003134944878	-1.38217741925428	0.494531258723481	-2.79492427399241	0.00519118734574187	0.0347487284028529	PA0089	9	10	6	13	9	10	3.89	Unchanged	0.0311896759988383
130.32511857727	-0.984287896352953	0.338191846674681	-2.91044241909172	0.00360917463190547	0.0251827103237469	PA0090	28	29	20	36	36	43	9.15	Unchanged	0.0135248636274778
89.0830881220881	-0.0896922039663341	0.406240453819329	-0.220785997856885	0.825259066649299	0.935148600676517	PA0091	25	28	19	36	40	42	6.43	Unchanged	0.00535208779828222
13.4913590700841	-2.66459375493559	0.797321640232572	-3.34193080995312	0.000831977966828591	0.00689512589200268	PA0092	1	1	2	1	0	1	0.99	Reduced	0.240661663044434
68.3005419197329	-0.0344484747225221	0.45987331878628	-0.0749086179068623	0.940287419726603	0.98176729928511	PA0093	21	23	21	15	15	26	4.48	Unchanged	0.00528278392278847
20.1987109437741	-0.894025379529878	0.687638999501298	-1.30013768878475	0.193553782328242	0.465953499362492	PA0094	2	2	2	9	6	6	1.51	Unchanged	0.0115922319107092
95.6832522724026	-0.159171070188139	0.325002806515468	-0.489752909812377	0.624308756548186	0.840802076064679	PA0095	38	45	29	44	46	53	7.46	Unchanged	0.00548058289249476
19.4357012695819	-0.202811432066071	0.745286814588462	-0.272125345700716	0.785525641618335	0.918302576104908	PA0096	5	7	7	8	5	7	1.15	Unchanged	0.00558614359675236
60.5112778237862	-0.336078848442724	0.39995328729266	-0.840295252272305	0.400742862755731	0.686729273361697	PA0097	7	12	8	18	19	10	4.35	Unchanged	0.00604044815856264
51.0465197544156	-1.05565935601894	0.451199805890853	-2.33967156509439	0.0193007045376182	0.100403384409443	PA0098	12	15	11	11	11	19	3.73	Unchanged	0.0154234801431612
59.3471138815257	0.140699231847206	0.483043860451744	0.291276307115514	0.770840006407575	0.913624984097962	PA0099	15	14	14	13	15	25	3.79	Unchanged	0
47.0370456979462	-0.123093789195397	0.564088415229694	-0.21821719055385	0.827259891693284	0.935609570410078	PA0100	14	13	14	9	13	24	3.2	Unchanged	0.0054079641992798
62.1939531551817	0.154660717524989	0.486038966652876	0.3182064158149	0.750328366395897	0.906268982144197	PA0101	24	26	21	29	30	23	4.33	Unchanged	0
47.6776308821581	-0.0303150396071802	0.556878668437251	-0.0544374229529247	0.956586663839812	0.986012071903561	PA0102	7	8	6	18	18	10	2.65	Unchanged	0.00527873110294819
80.9187957416736	-0.0936071680140904	0.387700894201894	-0.241441712964801	0.809212786532443	0.928733927983478	PA0103	31	36	25	42	48	36	5.63	Unchanged	0.00535808361876411
25.0286060315652	0.321403851793478	0.602738888347812	0.5332389497457	0.593868182467665	0.819514401749804	PA0103a	9	11	8	10	11	12	2.02	Unchanged	0
61.2921370486509	0.348371368257373	0.497833344106046	0.699775080118307	0.484067779738663	0.74899858740309	PA0105	24	28	21	18	15	25	4.13	Unchanged	0
68.0832619739471	-0.855395386906643	0.423795785332538	-2.01841409591991	0.043548152555645	0.183402300324931	PA0106	10	12	10	18	15	22	5.16	Unchanged	0.0108965597637235
27.1487868690925	0.0713903775118682	0.641814592258917	0.111232088476836	0.911432306586148	0.970786258748433	PA0107	9	9	9	5	3	7	2.17	Unchanged	0
38.527567298823	0.127484902313574	0.528326131354809	0.241299634350206	0.809322894265048	0.928733927983478	PA0108	10	10	10	19	22	11	2.94	Unchanged	0
12.6047893273569	-0.925436532933864	0.81150742209989	-1.14039195173245	0.254123044407698	0.547955893738352	PA0109	1	1	2	6	11	1	0.69	Unchanged	0.0122126782713842
44.5136303754609	-1.75979895668823	0.588101465708306	-2.99233900831847	0.0027684864337951	0.0198746040930005	PA0110	9	9	7	8	12	16	2.66	Unchanged	0.084972587353478
21.4458415003604	-0.345624009170152	0.658249093911236	-0.52506568161985	0.59953753206099	0.823691142602235	PA0111	6	7	7	14	16	8	1.71	Unchanged	0.0060813701854715
53.8894355613999	-0.856856146234884	0.481949073400937	-1.77789769402059	0.0754206590352439	0.269719797360123	PA0112	10	13	7	20	23	18	3.78	Unchanged	0.0109215996731754
41.3771390008122	0.560039672772333	0.572923370145254	0.977512354977501	0.32831556420844	0.626763766756998	PA0113	12	14	13	21	16	16	2.87	Unchanged	0
34.6052910104368	-0.195766913600199	0.6218819597686	-0.314797544011476	0.752915376598896	0.90637928266799	PA0114	7	7	6	15	18	14	2.53	Unchanged	0.00556775312118474
19.3799090104226	-0.311101739662377	0.753901311831435	-0.412655787674151	0.679858821676495	0.872722119433444	PA0115	4	3	3	6	8	7	1.33	Unchanged	0.00593898729218767
27.3474247992941	-1.06388376605368	0.633768749470827	-1.67866239372324	0.0932178590319609	0.307845464968239	PA0116	4	4	2	15	16	6	1.93	Unchanged	0.0156670529072207
33.8895911367826	-1.64962658916205	0.575627358469492	-2.86578906455761	0.00415971311562381	0.0285230143476991	PA0117	7	7	5	7	7	5	2.47	Unchanged	0.0623407664638761
29.3933823353605	-0.322269908310169	0.647301429178832	-0.497866826462907	0.618577910497737	0.837980940384388	PA0118	5	6	2	11	16	12	2.08	Unchanged	0.00598336241134079
59.0441986284436	0.108346017373145	0.435449436580716	0.248814232540778	0.803504481291635	0.926454161406341	PA0119	16	19	13	34	31	22	4.64	Unchanged	0
33.4329415916252	-0.149745356096407	0.649161385947336	-0.230675082249201	0.817567232976503	0.931658070201298	PA0120	7	9	6	17	14	20	2.31	Unchanged	0.00546035609186879
34.6444279486111	-1.14361808916615	0.621511752065452	-1.84005867204537	0.0657596239276002	0.245614240731131	PA0121	3	4	6	11	16	15	2.6	Unchanged	0.0183405590768239
19.3308355224723	-1.89764223489297	0.745532616729843	-2.54535105816922	0.010916792441764	0.0654889781754579	PA0122	2	2	3	2	2	3	1.4	Unchanged	0.126810089573473
49.0908992414917	-3.35149368729418	0.556032987684688	-6.02750872974234	1.66506260089884e-09	2.1838238499053e-08	PA0123	1	1	2	3	2	4	3.36	Reduced	0.0085258417301165
14.0924009815483	-1.86924015619791	0.764464644028312	-2.44516233785258	0.0144786954792552	0.0811653483469136	PA0124	1	1	0	2	2	5	1	Unchanged	0.116680881720607
12.3598589069858	-4.12014839137392	0.863044118971979	-4.77397192194723	1.80627576048333e-06	2.01296583247451e-05	PA0125	0	0	0	2	0	2	0.76	Reduced	5.86103579666153e-05
31.7481470528241	-2.09308424265585	0.62292747235173	-3.3600769520629	0.000779207655720894	0.00648678708602379	PA0126	6	7	7	4	2	4	2.16	Unchanged	0.224432880720621
21.7868290286038	-1.56931396426746	0.680181510649248	-2.30719879869936	0.0210437400424169	0.10687145057158	PA0127	2	3	3	3	4	5	1.72	Unchanged	0.0501476311542546
15.0795594605847	0.825358796732383	0.748124363509543	1.10323742547365	0.269924072617821	0.566121417782147	PA0128	6	7	4	9	9	7	1.13	Unchanged	0
70.1472126648118	-0.118747059172126	0.479938360114722	-0.247421479591132	0.804582052539407	0.926631340628532	PA0129	18	18	17	11	13	19	4.94	Unchanged	0.00540008272004133
67.9196838622143	-0.512761414676978	0.415552189933165	-1.23392783649978	0.217229795724252	0.501283522808853	PA0130	17	18	12	24	29	28	5.02	Unchanged	0.00701720158842434
17.0889510602268	-1.41127233298962	0.746578692026202	-1.8903195980044	0.0587152292541736	0.228492225250147	PA0131	2	2	3	7	6	3	1.02	Unchanged	0.0334723572114973
65.7212472298972	-0.0205325685849216	0.476196761351946	-0.0431178249231024	0.965607610278868	0.989317670356825	PA0132	22	26	16	23	24	34	4.83	Unchanged	0.00526975897245729
44.1405870319873	0.404875037698594	0.535216938795057	0.75646902844685	0.449368034905937	0.722538954886985	PA0133	13	14	17	39	32	16	3.01	Unchanged	0
60.1508194815063	-0.609735827105028	0.426334598124528	-1.43018143445851	0.152664952487586	0.410130338542737	PA0134	13	14	11	19	18	19	4.73	Unchanged	0.00779104364203276
9.19253826727379	0.0375312307082663	0.862181256820261	0.0435305574220925	0.965278606305299	0.989317670356825	PA0135	3	3	3	2	5	3	0.49	Unchanged	0
71.6914154123427	0.064741122276906	0.375459216750255	0.172431836504815	0.863098045094643	0.947805732379801	PA0136	22	28	15	50	49	28	5.47	Unchanged	0
51.9565835172654	-0.159512216291904	0.507165751363373	-0.314516932310789	0.753128458354512	0.90637928266799	PA0137	16	14	11	17	20	35	3.63	Unchanged	0.00548133181608079
43.1125850679747	0.207575831364225	0.548203547381693	0.378647369860411	0.704949740782055	0.882220633936848	PA0138	13	17	10	27	24	30	3.11	Unchanged	0
27.989329288508	0.654071810625379	0.614439970114938	1.0645007526171	0.287101913639773	0.586185592284135	PA0139	8	8	8	16	21	11	1.91	Unchanged	0
72.9042964752588	0.215346829517197	0.405892622151228	0.530551228982337	0.595729800041351	0.82082592121654	PA0140	28	27	19	33	36	27	5.22	Unchanged	0
40.2176910707543	-0.973748005659687	0.543558771628341	-1.79143094819835	0.0732241662912872	0.264676271583324	PA0141	6	6	6	5	5	16	3.04	Unchanged	0.0132743665894333
67.8181645742901	-0.265688852885033	0.45114276473934	-0.588924113719395	0.55591218091263	0.79640029401685	PA0142	18	23	15	22	30	17	4.67	Unchanged	0.00577443057808991
49.9478718226652	-0.466003305163153	0.453333807761305	-1.02794739149152	0.303974575118181	0.602424309419888	PA0143	11	14	12	25	27	14	3.66	Unchanged	0.00670985524577139
28.8043177541124	0.160422572279534	0.583372885574073	0.27499147842922	0.783322785248794	0.917064843951272	PA0144	8	7	8	18	13	10	2.1	Unchanged	0
25.2377341935117	-0.941728284592322	0.7367184512919	-1.27827432982155	0.201152715722018	0.477630338228072	PA0145	8	9	6	8	11	3	1.62	Unchanged	0.0125554802762875
48.6612915617543	-0.198423251771364	0.522047226426651	-0.380086784733148	0.703880995233233	0.882007372934584	PA0146	11	11	13	23	20	17	3.7	Unchanged	0.00557462570724165
44.5872932807605	-0.996349855618435	0.548155744604649	-1.81764008755767	0.0691191603633685	0.254888362586666	PA0147	4	7	6	22	17	20	3.09	Unchanged	0.0138204209318975
48.3596268447156	0.1843040409273	0.559183582420504	0.329594871382873	0.741706098305176	0.902939494893845	PA0148	15	14	10	23	34	24	3.19	Unchanged	0
29.9414964237945	-1.41740044769302	0.668565302947782	-2.12006282923079	0.0340007471199981	0.153348057367648	PA0149	6	6	4	5	6	6	1.85	Unchanged	0.0339793445775631
49.2609319921126	-1.25406423891344	0.524094597380485	-2.39282039002399	0.0167194234976769	0.089832573981238	PA0150	11	13	9	20	14	18	3.43	Unchanged	0.0231973676017008
111.366845457773	-0.135348918061106	0.361685473088066	-0.374217180760672	0.708242742700019	0.883476422645762	PA0151	26	26	19	56	49	43	8.23	Unchanged	0.00543118198914738
40.0906685267374	-0.369383153997371	0.540241596452785	-0.683736973277758	0.494141271809863	0.755722891236613	PA0152	10	10	8	18	18	22	2.81	Unchanged	0.00618857088611635
37.6108923962316	-0.323882796405307	0.6061845231532	-0.534297369917266	0.593135811581366	0.819485279056888	PA0153	11	11	10	11	17	18	2.47	Unchanged	0.00598990261650334
27.0585854247009	-0.49485720582021	0.620420604030354	-0.797615686206319	0.425093545330562	0.705865991514856	PA0154	9	10	10	9	8	11	2.02	Unchanged	0.0068948865159516
39.2852176184618	-0.139577357195678	0.545999712869416	-0.255636319774147	0.798231670868462	0.923937883058603	PA0155	16	17	12	17	15	16	3.02	Unchanged	0.00543953677907982
53.5887803462692	0.212358968637049	0.501349337768583	0.423574846198503	0.671875903029473	0.867293847898537	PA0156	21	27	20	25	24	30	3.92	Unchanged	0
57.1769450376594	-0.195139824611229	0.448593220192339	-0.435003954200559	0.663559557260942	0.863122927763978	PA0157	10	11	12	32	32	24	3.81	Unchanged	0.00556614161937297
153.362986951979	-0.0470317394785171	0.289194613887495	-0.162630067158906	0.870809711976333	0.951413551822737	PA0158	40	44	28	60	63	52	10.51	Unchanged	0.0052960837650543
41.4787995546817	0.584395657257612	0.564805618711923	1.03468456739217	0.300816245537229	0.599652119168232	PA0159	17	18	11	28	25	25	3.1	Unchanged	0
8.78397786265066	0.157229348020383	0.841442155676337	0.186856989467095	0.851772762596236	0.943283789131757	PA0160	1	3	3	0	0	5	0.55	Unchanged	0
70.9189917688803	0.0694769230273656	0.424834674694519	0.163538729688963	0.870094281715903	0.950981584241772	PA0162	18	21	17	24	21	26	4.86	Unchanged	0
36.9616529238443	-0.0980967660346748	0.577587622666634	-0.169838760709201	0.865136943097387	0.948920422202084	PA0163	9	9	7	17	21	13	2.72	Unchanged	0.00536513907342462
74.3412721055903	-0.632192574853693	0.425328009723785	-1.4863647829454	0.137182659677403	0.385678852611747	PA0164	16	15	16	34	39	25	5.42	Unchanged	0.00800008422010334
